# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.4 on 2021-03-23 at 16:29:12
#
# Requested input R.A. = 162.2187 degrees
# Requested input Dec. = 50.03668 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2460000.0 days
# Authenticated program IDs = 1
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Rerence image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://zwicky.tf/vgt
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 1097 752 13 3 ZTF_g 1136300845115 0 2.7839 97.291 15.9167 26.2608 6.17604e-05 0.042468 -0.0530403 0.000118525 179 30. 0.083436 0.070519 19.1719 26.2608 1 2458890.8008449 752120151 -236.825147475069 86.0654222346311 -3.06093363605411 1.01964754114673 -258.155697268539 131.729681785455 -1.97293720913932 1.10874679109531 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 1098 752 13 3 ZTF_r 1136421905115 0 2.8433 163.477 12.9639 26.1722 3.55012e-05 0.0374658 0.102483 4.9356e-05 271 30. 0.091677 0.079297 19.2635 26.1722 1 2458890.9219097 752120251 -157.93817068099 79.0192588914273 -2.22335572166254 1.09941379304517 34.5268575100787 120.18934566261 0.289205317578511 1.08283215405889 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 1099 752 13 3 ZTF_r 1136423735115 0 2.8833 162.663 12.9412 26.151 3.98316e-05 0.0407469 0.123558 5.63114e-05 275 30. 0.090663 0.07791 19.2286 26.151 1 2458890.9237384 752120251 -46.9577329300223 76.8384092080221 -0.679803752441165 1.12159716108643 -16.4087126776064 115.960299342995 -0.142455878392502 1.081431786438 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 1100 753 16 2 ZTF_r 1136444166215 0 3.5038 165.47 12.2919 26.1018 5.84698e-05 0.0455273 0.117056 7.53503e-05 246 30. 0.097444 0.08283 19.0907 26.1018 1 2458890.9441667 753120262 -234.058615194548 84.8663475674754 -3.06791922309644 0.996692345694168 -280.425998996071 114.470028397427 -2.46627600417316 1.12602783428648 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 1101 753 16 2 ZTF_g 1137219036215 0 2.0333 73.4807 10.2661 26.1565 3.2016e-05 0.0339923 -0.0459993 4.55743e-05 232 30. 0.070534 0.059297 19.7695 26.1565 1 2458891.7190394 753120162 -117.451208763022 48.8306050137967 -2.67559383486143 1.10571785969347 -131.551595780931 87.8261552712023 -1.50795173645442 1.0663264420318 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 1102 753 16 2 ZTF_g 1137220856215 0 2.0523 73.9086 10.3552 26.1769 4.56764e-05 0.0403773 -0.0551507 6.53863e-05 232 30. 0.069929 0.055842 19.7769 26.1769 1 2458891.7208565 753120162 -206.809062587036 53.2581931635864 -4.31954436283164 1.14238804833562 -314.490648007818 95.4489693502315 -3.317047452389 1.06883212511348 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 1103 752 13 3 ZTF_g 1137237075115 0 2.0544 92.9937 12.0637 26.2022 3.68575e-05 0.0372317 -0.0138061 6.01579e-05 238 30. 0.080243 0.055156 19.6938 26.2022 1 2458891.7370718 752120151 5.44732477878382 53.3555915848347 0.113568563089856 1.17025501045393 -40.1858600606949 94.8217545147974 -0.426658569516134 1.0764121020231 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 1104 753 16 2 ZTF_r 1137327196215 0 2.1286 167.571 9.56252 26.113 3.45934e-05 0.0359924 0.127817 4.39031e-05 266 30. 0.069074 0.069532 19.8378 26.113 1 2458891.8271991 753120262 -455.642868505545 44.0620669243731 -11.5030898649152 1.60867764112815 -254.371756249109 78.7716057441765 -3.25098063246774 1.06228254362036 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 1105 752 13 3 ZTF_r 1137330865115 0 2.2182 169.321 11.4948 26.1516 2.40309e-05 0.0316629 0.102433 3.38478e-05 276 30. 0.073237 0.065423 19.7933 26.1516 1 2458891.8308681 752120251 -121.219998088245 42.126771967719 -3.20089104922488 1.12453051302036 -128.730017152347 73.2059531579258 -1.77030713533312 1.06010325169859 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 1106 753 16 2 ZTF_r 1137331336215 0 2.272 167.553 9.58844 26.1124 3.38215e-05 0.0362971 0.12578 4.32823e-05 269 30. 0.071435 0.067712 19.7264 26.1124 1 2458891.831331 753120262 -149.884123534251 50.6233491686632 -3.29351434745419 1.26304443722906 -147.624865305649 85.3575353403245 -1.74113658125804 1.07469778542209 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 1107 752 13 3 ZTF_g 1138176145115 0 2.2411 84.4093 6.27175 26.0951 2.9384e-05 0.034634 -0.0426699 4.24978e-05 265 30. 0.091029 0.064627 20.1953 26.0951 1 2458892.6761458 752120151 -40.8282322347251 36.3059781347108 -1.25094217764576 1.14641692727425 42.4462726616951 61.7212888501983 0.692340544830937 1.08604759211117 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 1108 753 16 2 ZTF_r 1138255576215 0 1.6779 163.231 7.61962 26.0804 2.7938e-05 0.0325414 0.115581 3.55246e-05 267 30. 0.070968 0.065161 20.209 26.0804 1 2458892.7555787 753120262 -87.4556729247526 32.5318733879803 -2.990430499964 2.28950452001475 -74.2724364975372 63.5715941226797 -1.17619617161575 1.03946479114044 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 1109 752 13 3 ZTF_g 1139241885115 0 1.7492 92.2542 5.14023 26.2014 3.59618e-05 0.0389246 -0.0858244 5.06272e-05 275 30. 0.107951 0.070775 20.8371 26.2014 1 2458893.7418866 752120151 -156.283900229838 22.8466119161188 -7.6093443416621 2.42928866728992 -75.6621973128169 41.6834728331194 -1.82738580515812 1.08418868637601 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 1110 753 16 2 ZTF_g 1139245546215 0 1.7709 74.2114 4.87789 26.1708 2.36096e-05 0.0297955 -0.0517167 2.99213e-05 266 30. 0.076485 0.058756 20.714 26.1708 1 2458893.745544 753120162 -57.714081185417 24.9880439632963 -2.56923793491317 1.63893316516263 -120.786171934148 45.0200859734034 -2.70100936331803 1.07450627325092 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 1111 752 13 3 ZTF_g 1139246015115 0 1.7679 92.3219 5.10673 26.2071 3.88692e-05 0.0402731 -0.0805444 5.53266e-05 273 30. 0.107803 0.067793 20.8365 26.2071 1 2458893.7460185 752120151 -75.0992883101325 22.5534658173263 -3.70405419709048 2.06007718265266 -67.1950795992854 40.8260659023206 -1.65697185930923 1.08315751302106 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 1112 752 13 3 ZTF_r 1139281045115 0 1.668 165.049 6.14365 26.1365 2.00619e-05 0.0285415 0.10103 2.80592e-05 272 30. 0.085494 0.067861 20.6673 26.1365 1 2458893.7810417 752120251 -24.6058466105506 22.7477087406975 -1.20324884782015 1.34628915083295 46.3096147660132 42.091037001653 1.10763516432372 1.04665935693461 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 1113 752 13 3 ZTF_r 1139282915115 0 1.7906 164.836 6.18429 26.1442 2.13471e-05 0.0297745 0.102068 3.01392e-05 273 30. 0.088465 0.067721 20.6417 26.1442 1 2458893.7829167 752120251 26.8408706404137 21.9896265849939 1.35779293816011 1.78149314416141 5.302671921799 40.2903609900544 0.132497837971689 1.04385065710611 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 1114 753 16 2 ZTF_r 1139308886215 0 1.8549 166.546 6.54382 26.0907 2.38652e-05 0.0301145 0.117103 3.04096e-05 266 30. 0.068318 0.065238 20.3515 26.0907 1 2458893.8088889 753120262 -118.091482547005 29.609159129364 -4.43656962959414 2.36294366088824 -127.518031349852 55.4382660784484 -2.31567257976774 1.0552762604877 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 1115 753 16 2 ZTF_r 1139328486215 0 1.5386 166.306 6.57133 26.1002 2.6727e-05 0.0319099 0.115412 3.39938e-05 268 30. 0.067938 0.071167 20.4257 26.1002 1 2458893.8284838 753120262 -179.400705430149 25.4391571782221 -7.84469799636337 2.55584351426357 -157.801607255224 50.6492726996689 -3.13655856622454 1.03914949083378 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 1116 752 13 3 ZTF_r 1139330305115 0 1.479 167.14 7.52267 26.1526 1.93813e-05 0.0282719 0.0999209 2.72159e-05 274 30. 0.080019 0.068815 20.5467 26.1526 1 2458893.8303009 752120251 -201.822980182899 24.0381533458517 -9.33951479852285 1.66251654986101 -107.010570025207 45.5964444437294 -2.36271256861093 1.04954459405617 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 1117 753 16 2 ZTF_r 1140260416215 0 2.3908 164.274 5.72255 26.0841 3.46152e-05 0.0363098 0.130578 4.41274e-05 268 30. 0.078917 0.067498 20.2622 26.0841 1 2458894.7604167 753120262 -202.784401338945 33.3002661507674 -6.77394461530799 1.53574126193802 -231.859974403381 55.5468701612781 -4.20224513088317 1.07089981166452 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 1118 753 16 2 ZTF_r 1140261346215 0 2.2253 165.072 5.69091 26.0861 3.00779e-05 0.0336983 0.117767 3.82651e-05 267 30. 0.073932 0.062566 20.3211 26.0861 1 2458894.7613426 753120262 -289.794199339277 30.9966044552481 -10.3999288450144 2.19519669379961 -215.47072559879 53.9728794275971 -4.0190913590923 1.06127466313114 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 1119 752 13 3 ZTF_r 1140280065115 0 1.7637 166.042 6.1104 26.1437 2.44323e-05 0.0319718 0.0971923 3.43515e-05 278 30. 0.08876 0.067637 20.6717 26.1437 1 2458894.7800694 752120251 -2.76774994014715 21.0919893769446 -0.145970167783282 1.79337771737083 26.4592212946174 38.7685350235912 0.687088786206555 1.04288206405215 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 1120 752 13 3 ZTF_g 1140303505115 0 2.0708 95.7672 4.87533 26.2457 4.50073e-05 0.0434685 -0.0858423 6.36347e-05 275 30. 0.129968 0.065751 20.774 26.2457 1 2458894.8035069 752120151 -98.4100491856058 25.2666992753427 -4.33257149994463 1.47288623546502 -74.6169782964894 43.2982895167941 -1.73493061219568 1.10606031049278 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 1121 753 16 2 ZTF_g 1140322556215 0 2.0449 78.0303 4.61608 26.2457 2.19763e-05 0.028653 -0.0820338 2.75047e-05 268 30. 0.073462 0.0558 20.7169 26.2457 1 2458894.8225579 753120162 12.5826501858013 23.3583244310458 0.599218533948109 2.3706322770916 -154.933211207927 40.1407760843126 -3.88574189427389 1.07225326994564 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 1122 753 16 2 ZTF_g 1140330946215 0 2.0472 77.7054 4.79379 26.2311 2.22656e-05 0.0287735 -0.0595694 2.81125e-05 265 30. 0.068985 0.061194 20.7185 26.2311 1 2458894.8309491 753120162 -52.4477916712246 26.5493454501553 -2.19749648718457 1.8039401810601 -111.698819297395 46.0753959651775 -2.44058927582373 1.08249169974975 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 1123 752 13 3 ZTF_g 1141239325115 0 2.0819 93.3949 5.165 26.222 3.09286e-05 0.0360343 -0.0857552 4.34625e-05 275 30. 0.115294 0.064342 20.6719 26.222 1 2458895.7393287 752120151 -190.055976219581 26.6501992386347 -7.9329710835278 1.74672533045267 -152.206917808221 46.8418855396327 -3.27126114569452 1.08731493561057 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 1124 753 16 2 ZTF_g 1141240236215 0 2.1503 74.8866 4.83851 26.2097 2.64252e-05 0.031685 -0.0705995 3.35835e-05 269 30. 0.078269 0.059905 20.5918 26.2097 1 2458895.7402315 753120162 -8.35048835508598 26.6825925683804 -0.348127756296414 1.61267985394381 -106.787909289746 46.4426086912407 -2.31483835711238 1.07308443329478 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 1125 752 13 3 ZTF_r 1141279475115 0 2.0911 167.345 5.88617 26.1352 1.97121e-05 0.0285797 0.104363 2.75866e-05 275 30. 0.099399 0.066443 20.6063 26.1352 1 2458895.7794792 752120251 -183.663437654854 24.6130624322115 -8.30064530849625 1.10874536000236 -228.385588058195 44.8173109046919 -5.13024484273197 1.0535095978912 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 1126 753 16 2 ZTF_r 1141448476215 0 2.0076 165.896 5.9991 26.1069 2.22297e-05 0.0289107 0.115592 2.80641e-05 268 30. 0.06668 0.06353 20.393 26.1069 1 2458895.9484722 753120262 -177.271734129099 29.1515970189649 -6.76444145536279 1.91417090299961 -81.4302284962591 53.8570948583418 -1.52215164939526 1.04788087758751 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 1127 753 16 2 ZTF_r 1142296786215 0 2.4174 168.191 5.23214 26.1136 2.65296e-05 0.0312077 0.115656 3.34689e-05 268 30. 0.077245 0.066965 20.3134 26.1136 1 2458896.7967824 753120262 -196.042542287799 33.6354881855262 -6.48346829611577 1.26578810096711 -193.904289457406 56.1749092206607 -3.47504337276917 1.05933144064712 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 1128 752 13 3 ZTF_r 1142303725115 0 2.1916 166.69 5.61385 26.154 2.42115e-05 0.0317261 0.0992289 3.39711e-05 276 30. 0.113537 0.062001 20.5154 26.154 1 2458896.8037269 752120251 -7.81196982618287 24.9399735634155 -0.348433071610424 1.18672799049886 34.107351269827 43.2746311935908 0.793468720493178 1.054822275724 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 1129 752 13 3 ZTF_r 1142308545115 0 2.2866 167.903 5.60626 26.1528 2.35202e-05 0.0312418 0.0959181 3.29518e-05 275 30. 0.105523 0.063912 20.4727 26.1528 1 2458896.8085417 752120251 -12.0358786360113 27.8743881857557 -0.480316224829834 1.31418419998094 7.58915179140308 47.4060251536045 0.161166542451164 1.06483118391926 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 1130 753 16 2 ZTF_g 1144278936215 0 2.2977 76.3599 4.04926 26.2168 2.3504e-05 0.0298181 -0.0730067 2.99418e-05 270 30. 0.072711 0.060717 20.7146 26.2168 1 2458898.7789352 753120162 -108.85796878453 23.743737821731 -5.09995024750454 1.73034057598252 -146.535183094681 39.7446947976671 -3.71174333416622 1.07659609075212 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 1131 753 16 2 ZTF_r 1144350216215 0 1.9014 167.17 4.79728 26.1099 2.25451e-05 0.0286494 0.108507 2.82297e-05 267 30. 0.072966 0.062556 20.6626 26.1099 1 2458898.8502199 753120262 -185.234306049035 21.9208334973405 -9.39981184429918 2.36346167511539 -244.361729739126 41.1955965447832 -5.97169456645245 1.04076745128902 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 1132 752 13 3 ZTF_r 1145275935115 0 1.6514 167.343 5.98996 26.1491 2.48667e-05 0.0319185 0.10057 3.50102e-05 273 30. 0.087573 0.062154 20.7116 26.1491 1 2458899.7759375 752120251 -26.8105239608985 20.5793277111932 -1.44920198280654 1.79321089507411 -63.0096290553061 37.9182097568823 -1.672916599675 1.04355413610123 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 1133 753 16 2 ZTF_r 1145284126215 0 1.7064 166.517 5.47399 26.1126 2.21538e-05 0.0287567 0.115096 2.79989e-05 267 30. 0.06975 0.062779 20.5858 26.1126 1 2458899.7841204 753120262 -296.603556521566 22.6687496633867 -14.5547110815027 2.04026599023208 -287.801596645939 44.947944192904 -6.44612255711863 1.03497378598621 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 1134 753 16 2 ZTF_r 1145341886215 0 1.6902 166.264 5.34574 26.1109 2.50962e-05 0.0308286 0.11408 3.21268e-05 269 30. 0.069241 0.065337 20.6136 26.1109 1 2458899.8418866 753120262 -31.7893007078606 24.5255253652912 -1.44184128378112 1.73542444362778 -83.7224438735518 47.2062907880565 -1.78548913593797 1.03947054477083 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 1135 752 13 3 ZTF_r 1145344615115 0 1.7676 167.78 5.71737 26.1539 2.29046e-05 0.0306951 0.0987256 3.21925e-05 275 30. 0.097797 0.058561 20.721 26.1539 1 2458899.8446181 752120251 -189.359165258138 20.5053262601895 -10.2724597391174 1.84861215361574 -95.1195413832608 38.3757582799929 -2.49532989728819 1.04506925196497 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 1136 752 13 3 ZTF_g 1145361165115 0 1.9978 96.6349 4.70415 26.2414 4.21813e-05 0.0416105 -0.0799981 6.03738e-05 268 30. 0.1396 0.067286 20.7788 26.2414 1 2458899.861169 752120151 -237.923339561613 26.344182089446 -10.0463228054134 1.73353618510557 -231.088226782442 43.7451263271474 -5.31818373424348 1.11423215497991 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 1137 753 16 2 ZTF_g 1145367086215 0 2.0027 77.5101 4.47107 26.2218 2.13154e-05 0.0286105 -0.0500498 2.71698e-05 266 30. 0.069009 0.057585 20.7591 26.2218 1 2458899.8670833 753120162 -79.8470360609253 24.9327830659128 -3.56240131477361 2.15082059255669 -218.644186567626 42.906056032551 -5.13020277549723 1.07199219765299 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 1138 752 13 3 ZTF_r 1146235865115 0 1.9334 164.547 6.75724 26.1314 2.03472e-05 0.0293375 0.100019 2.86043e-05 278 30. 0.0865 0.058173 20.4614 26.1314 1 2458900.7358681 752120251 68.006305387143 23.2889219165644 3.24828852309045 1.81269452472957 -16.0417440625383 41.8604589124396 -0.385800503657654 1.0435569198262 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 1139 753 16 2 ZTF_r 1146239506215 0 1.8506 164.775 6.03978 26.0919 2.37896e-05 0.0298719 0.12318 2.9977e-05 270 30. 0.067943 0.062783 20.4144 26.0919 1 2458900.7395023 753120262 -107.026003002956 26.7191072524745 -4.4557638365218 2.42244798650791 -37.3997729706 50.4542125418299 -0.746254092502856 1.0445574757086 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 1140 753 16 2 ZTF_r 1146259596215 0 2.0235 166.458 5.85014 26.1025 2.13165e-05 0.0282134 0.114298 2.68732e-05 270 30. 0.070942 0.061983 20.3793 26.1025 1 2458900.7595949 753120262 -340.810961870523 28.4362861260126 -13.3320053923002 2.35158802238927 -265.693388127025 52.5545276165291 -5.08962520478594 1.04274560876594 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 1141 753 16 2 ZTF_g 1146318806215 0 2.5854 77.7884 4.49889 26.2341 2.27052e-05 0.0291507 -0.0616549 2.89289e-05 267 30. 0.075577 0.067453 20.5383 26.2341 1 2458900.8188079 753120162 -54.5965859067972 28.5302066744663 -2.128704455436 1.29195357517049 -126.864068044704 45.0204020683741 -2.83690280349177 1.09554493206313 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 1142 752 13 3 ZTF_g 1149278935115 0 2.2545 93.6757 4.71432 26.2213 4.53883e-05 0.0427705 -0.0751594 6.44978e-05 266 30. 0.14763 0.06791 20.7046 26.2213 1 2458903.7789352 752120151 -114.300453829203 26.1845844998181 -4.85575838741974 1.43052264366461 -124.794677645251 43.6873285582411 -2.87578071549404 1.10863318354393 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 1143 753 16 2 ZTF_g 1149327916215 0 1.8942 76.6797 4.37063 26.2251 1.96682e-05 0.0273927 -0.0757464 2.49508e-05 266 30. 0.069667 0.056141 20.8311 26.2251 1 2458903.8279167 753120162 -16.4372751514033 25.2093998876415 -0.725307417357356 2.2944201618568 -227.523304622271 45.1776711182704 -5.07010834112699 1.06443531243439 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 1144 752 13 3 ZTF_g 1149331115115 0 2.0937 95.0278 4.58608 26.2335 5.02317e-05 0.0457907 -0.0855672 7.11112e-05 272 30. 0.139686 0.057222 20.93 26.2335 1 2458903.8311111 752120151 -105.404662010159 21.6756797701807 -5.40931029723023 1.7880573418544 -96.2910683625769 38.4080991761604 -2.5239362615546 1.09762314779583 0.0615790978765016 16.5620004653931 0.0370000004768372 2.59299993515015 0.165999993681908 2458166.776458 2458248.680428 0
 1145 753 16 2 ZTF_g 1149344176215 0 2.0845 76.7295 4.34086 26.2237 2.55682e-05 0.0310941 -0.0718298 3.24296e-05 266 30. 0.073212 0.059099 20.7505 26.2237 1 2458903.8441782 753120162 14.020109415575 24.6313661188797 0.633166172851116 1.97010454154382 -67.3684688582812 41.7865119126963 -1.62306438770913 1.07615880514332 0.117912928902459 16.575 0.0450000017881393 2.97499990463257 0.216000005602837 2458166.820683 2458249.705556 0
 1146 752 13 3 ZTF_r 1149390055115 0 1.8833 166.004 5.68701 26.1374 2.17485e-05 0.0298398 0.103828 3.05487e-05 272 30. 0.100904 0.063728 20.6599 26.1374 1 2458903.8900579 752120251 -127.289584130732 20.8871832732793 -6.77903367447644 1.53044049275444 -0.107934936424299 38.0567014848361 -0.00285526281026853 1.05363874947466 0.0213210300367072 16.0800003051758 0.0359999984502792 4.02400016784668 0.123000003397465 2458154.801875 2458186.788530 0
 1147 753 16 2 ZTF_r 1149401416215 0 1.8687 166.133 5.26874 26.1 2.36258e-05 0.0299664 0.113642 3.00635e-05 267 30. 0.069833 0.062056 20.565 26.1 1 2458903.901412 753120262 -106.397848274606 23.6217866717821 -5.01042889372534 2.44863050300717 -146.049230422644 43.907782168313 -3.3486747253333 1.04651083121014 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
 1148 753 16 2 ZTF_r 1150242006215 0 1.8555 163.062 5.7711 26.0725 2.40945e-05 0.0302579 0.123376 3.0747e-05 270 30. 0.0684 0.061762 20.4647 26.0725 1 2458904.7420023 753120262 -180.371824206225 26.5550372891918 -7.55573265880682 2.47803541864181 -66.9881045144536 50.387010101986 -1.33842577910482 1.04551442393201 0.068728815077209 16.0759996414185 0.0359999984502792 3.28999996185303 0.133000001311302 2458154.879201 2458186.823437 0
